app,usage,start_time,end_time,created_at,tz,device_id,device_model
com.microsoft.VSCode,5,1744379645,1744379650,1744379650.424674,-18000,,
com.google.Chrome,4,1744379641,1744379645,1744379645.0709782,-18000,,
com.microsoft.VSCode,4,1744379637,1744379641,1744379642.051018,-18000,,
com.google.Chrome,3,1744379634,1744379637,1744379637.350449,-18000,,
com.microsoft.VSCode,6,1744379628,1744379634,1744379634.800101,-18000,,
com.google.Chrome,4,1744379624,1744379628,1744379628.572748,-18000,,
com.microsoft.VSCode,8,1744379616,1744379624,1744379624.391862,-18000,,
com.google.Chrome,28,1744379588,1744379616,1744379616.11263,-18000,,
com.microsoft.VSCode,32,1744379556,1744379588,1744379588.538357,-18000,,
com.google.Chrome,10,1744379546,1744379556,1744379556.104816,-18000,,
com.microsoft.VSCode,6,1744379540,1744379546,1744379546.177413,-18000,,
com.google.Chrome,6,1744379534,1744379540,1744379540.273653,-18000,,
com.microsoft.VSCode,4,1744379530,1744379534,1744379534.957205,-18000,,
com.google.Chrome,85,1744379445,1744379530,1744379530.12001,-18000,,
com.microsoft.VSCode,0,1744379445,1744379445,1744379446.024481,-18000,,
com.google.Chrome,14,1744379431,1744379445,1744379445.410955,-18000,,
com.microsoft.VSCode,28,1744379403,1744379431,1744379431.837438,-18000,,
com.google.Chrome,37,1744379366,1744379403,1744379403.934513,-18000,,
com.apple.finder,1,1744379365,1744379366,1744379366.784699,-18000,,
com.leomehlig.today,93,1744379272,1744379365,1744379365.294688,-18000,,
com.leomehlig.today,13,1744342400,1744342413,1744342414.224853,-18000,,
com.google.Chrome,2288,1744340112,1744342400,1744342400.952869,-18000,,
com.google.Chrome,660,1744338077,1744338737,1744338737.8789139,-18000,,
com.leomehlig.today,54,1744338023,1744338077,1744338078.56736,-18000,,
com.apple.finder,8,1744338015,1744338023,1744338024.050009,-18000,,
com.apple.finder,302,1744323645,1744323947,1744323947.185024,-18000,,
com.leomehlig.today,57,1744323588,1744323645,1744323645.176842,-18000,,
com.google.Chrome,36,1744323552,1744323588,1744323588.089767,-18000,,
com.leomehlig.today,195,1744323357,1744323552,1744323553.0044332,-18000,,
com.google.Chrome,1174,1744322183,1744323357,1744323358.037465,-18000,,
com.apple.findmy,15,1744322168,1744322183,1744322183.0559812,-18000,,
com.google.Chrome,124,1744322044,1744322168,1744322168.989537,-18000,,
com.google.Chrome,371,1744321589,1744321960,1744321961.027941,-18000,,
com.google.Chrome,2509,1744318933,1744321442,1744321442.2969332,-18000,,
com.leomehlig.today,7,1744318926,1744318933,1744318933.090276,-18000,,
com.apple.finder,1,1744318925,1744318926,1744318926.9339352,-18000,,
com.apple.iCal,5,1744318920,1744318925,1744318925.648233,-18000,,
com.leomehlig.today,10,1744318910,1744318920,1744318920.056124,-18000,,
com.google.Chrome,8,1744318902,1744318910,1744318910.519115,-18000,,
com.leomehlig.today,19,1744318856,1744318875,1744318875.742268,-18000,,
com.google.Chrome,2,1744318854,1744318856,1744318859.9619598,-18000,,
com.apple.finder,0,1744318788,1744318788,1744318789.061287,-18000,,
com.google.Chrome,621,1744318167,1744318788,1744318788.399483,-18000,,
com.google.Chrome,162,1744316665,1744316827,1744316827.6568189,-18000,,
com.apple.Passwords,6,1744316659,1744316665,1744316665.965917,-18000,,
com.google.Chrome,2,1744316657,1744316659,1744316659.449222,-18000,,
com.apple.calculator,2,1744316655,1744316657,1744316657.431576,-18000,,
com.apple.calculator,303,1744315059,1744315362,1744315362.777372,-18000,,
com.google.Chrome,5,1744315054,1744315059,1744315059.520698,-18000,,
com.google.Chrome,301,1744312538,1744312839,1744312839.099307,-18000,,
com.google.Chrome,300,1744312237,1744312537,1744312537.976604,-18000,,
com.google.Chrome,318,1744311918,1744312236,1744312236.028898,-18000,,
com.google.Chrome,308,1744311519,1744311827,1744311827.688208,-18000,,
com.google.Chrome,4,1744310244,1744310248,1744310248.4689689,-18000,,
com.leomehlig.today,310,1744309934,1744310244,1744310244.118371,-18000,,
com.google.Chrome,109,1744309825,1744309934,1744309934.535851,-18000,,
com.apple.systempreferences,41,1744309784,1744309825,1744309825.920679,-18000,,
com.google.Chrome,11,1744309767,1744309778,1744309778.085763,-18000,,
com.apple.Passwords,7,1744309735,1744309742,1744309742.412046,-18000,,
com.google.Chrome,17,1744309718,1744309735,1744309735.257992,-18000,,
com.apple.iCal,68,1744309650,1744309718,1744309718.932087,-18000,,
com.google.Chrome,10,1744309640,1744309650,1744309650.269656,-18000,,
com.apple.iCal,17,1744309623,1744309640,1744309640.136187,-18000,,
com.google.Chrome,7,1744309616,1744309623,1744309623.520309,-18000,,
com.apple.iCal,62,1744309554,1744309616,1744309616.769473,-18000,,
com.google.Chrome,12,1744309542,1744309554,1744309554.840488,-18000,,
com.leomehlig.today,164,1744309378,1744309542,1744309542.614361,-18000,,
com.google.Chrome,196,1744309182,1744309378,1744309378.260281,-18000,,
com.google.Chrome,610,1744308565,1744309175,1744309175.994289,-18000,,
com.leomehlig.today,76,1744308489,1744308565,1744308565.1942801,-18000,,
com.google.Chrome,4,1744308485,1744308489,1744308490.027666,-18000,,
com.apple.finder,4,1744308278,1744308282,1744308282.74838,-18000,,
com.apple.finder,3,1744301371,1744301374,1744301374.9625359,-18000,,
com.leomehlig.today,1,1744301370,1744301371,1744301371.220368,-18000,,
com.apple.finder,38,1744301332,1744301370,1744301370.1459389,-18000,,
com.leomehlig.today,18,1744301314,1744301332,1744301332.841628,-18000,,
com.google.Chrome,47,1744301267,1744301314,1744301314.810641,-18000,,
com.apple.iCal,23,1744301132,1744301155,1744301155.232014,-18000,,
com.google.Chrome,234,1744300898,1744301132,1744301132.557664,-18000,,
com.leomehlig.today,16,1744300872,1744300888,1744300888.2570481,-18000,,
com.google.Chrome,27,1744300845,1744300872,1744300872.229364,-18000,,
com.microsoft.VSCode,796,1744300049,1744300845,1744300846.855854,-18000,,
com.google.Chrome,111,1744299938,1744300049,1744300049.495006,-18000,,
com.leomehlig.today,4,1744299934,1744299938,1744299938.505902,-18000,,
com.microsoft.VSCode,2,1744299932,1744299934,1744299934.846354,-18000,,
com.leomehlig.today,7,1744299925,1744299932,1744299932.225905,-18000,,
com.microsoft.VSCode,2,1744299923,1744299925,1744299925.7502542,-18000,,
com.google.Chrome,122,1744299801,1744299923,1744299923.982676,-18000,,
com.apple.finder,2,1744299799,1744299801,1744299801.8855371,-18000,,
com.google.Chrome,2,1744299797,1744299799,1744299799.528263,-18000,,
com.apple.finder,0,1744299797,1744299797,1744299797.7982259,-18000,,
com.google.Chrome,58,1744299739,1744299797,1744299797.239616,-18000,,
com.apple.finder,4,1744299735,1744299739,1744299739.2680879,-18000,,
com.google.Chrome,1292,1744298443,1744299735,1744299735.434993,-18000,,
com.apple.finder,1,1744298442,1744298443,1744298443.4843311,-18000,,
com.google.Chrome,55,1744298387,1744298442,1744298442.489946,-18000,,
com.apple.finder,1,1744298386,1744298387,1744298387.947731,-18000,,
com.google.Chrome,448,1744297938,1744298386,1744298387.012495,-18000,,
com.apple.finder,1,1744297937,1744297938,1744297938.937525,-18000,,
com.google.Chrome,0,1744297937,1744297937,1744297937.616435,-18000,,
com.apple.finder,2,1744297935,1744297937,1744297937.269202,-18000,,
com.google.Chrome,1,1744297934,1744297935,1744297935.6469631,-18000,,
com.apple.finder,15,1744297919,1744297934,1744297934.882029,-18000,,
com.microsoft.VSCode,62,1744297857,1744297919,1744297919.458229,-18000,,
com.google.Chrome,27,1744297830,1744297857,1744297857.8431048,-18000,,
com.microsoft.VSCode,2,1744297828,1744297830,1744297830.7007608,-18000,,
com.google.Chrome,2,1744297826,1744297828,1744297828.1316261,-18000,,
com.microsoft.VSCode,118,1744297708,1744297826,1744297826.4940991,-18000,,
com.apple.finder,115,1744297593,1744297708,1744297708.2879791,-18000,,
com.google.Chrome,25,1744297568,1744297593,1744297593.715966,-18000,,
com.apple.finder,2,1744297566,1744297568,1744297568.6145759,-18000,,
com.google.Chrome,2,1744297564,1744297566,1744297566.750362,-18000,,
com.apple.finder,8,1744297556,1744297564,1744297564.074002,-18000,,
com.google.Chrome,5,1744297551,1744297556,1744297556.18849,-18000,,
com.apple.finder,2,1744297549,1744297551,1744297551.387635,-18000,,
com.google.Chrome,4,1744297545,1744297549,1744297549.38279,-18000,,
com.apple.finder,4,1744297541,1744297545,1744297545.8395329,-18000,,
com.google.Chrome,1,1744297540,1744297541,1744297541.740076,-18000,,
com.microsoft.VSCode,7,1744297533,1744297540,1744297540.972995,-18000,,
com.apple.finder,6,1744297527,1744297533,1744297533.059511,-18000,,
com.microsoft.VSCode,1,1744297526,1744297527,1744297528.022598,-18000,,
com.google.Chrome,4,1744297522,1744297526,1744297526.539592,-18000,,
com.microsoft.VSCode,1,1744297521,1744297522,1744297522.5238729,-18000,,
com.google.Chrome,0,1744297521,1744297521,1744297522.001811,-18000,,
com.microsoft.VSCode,5,1744297516,1744297521,1744297521.131609,-18000,,
com.google.Chrome,1,1744297515,1744297516,1744297516.235151,-18000,,
com.microsoft.VSCode,26,1744297489,1744297515,1744297515.213252,-18000,,
com.google.Chrome,14,1744297475,1744297489,1744297489.758006,-18000,,
com.microsoft.VSCode,29,1744297446,1744297475,1744297475.665543,-18000,,
com.google.Chrome,4,1744297442,1744297446,1744297446.383984,-18000,,
com.microsoft.VSCode,13,1744297429,1744297442,1744297442.781312,-18000,,
com.google.Chrome,1,1744297428,1744297429,1744297429.203749,-18000,,
com.microsoft.VSCode,3,1744297425,1744297428,1744297428.6645222,-18000,,
com.google.Chrome,216,1744297209,1744297425,1744297426.0047522,-18000,,
com.apple.finder,5,1744297204,1744297209,1744297209.615557,-18000,,
com.google.Chrome,563,1744296641,1744297204,1744297204.182674,-18000,,
com.apple.finder,4,1744296637,1744296641,1744296641.9359288,-18000,,
com.google.Chrome,11,1744296626,1744296637,1744296637.783094,-18000,,
com.apple.finder,2,1744296624,1744296626,1744296626.070613,-18000,,
com.google.Chrome,51,1744296573,1744296624,1744296624.750411,-18000,,
com.apple.finder,3,1744296570,1744296573,1744296573.6996288,-18000,,
com.google.Chrome,30,1744296540,1744296570,1744296570.896117,-18000,,
com.apple.Preview,35,1744296505,1744296540,1744296540.249556,-18000,,
com.apple.finder,6,1744296499,1744296505,1744296505.972445,-18000,,
com.google.Chrome,37,1744296462,1744296499,1744296499.593153,-18000,,
com.apple.finder,3,1744296459,1744296462,1744296462.5106192,-18000,,
com.google.Chrome,0,1744296459,1744296459,1744296460.017108,-18000,,
com.microsoft.VSCode,1,1744296458,1744296459,1744296459.246336,-18000,,
com.google.Chrome,15,1744296443,1744296458,1744296458.3832622,-18000,,
com.apple.finder,2,1744296441,1744296443,1744296443.933172,-18000,,
com.google.Chrome,1,1744296440,1744296441,1744296441.057413,-18000,,
com.apple.finder,12,1744296428,1744296440,1744296440.4261498,-18000,,
com.microsoft.VSCode,17,1744296411,1744296428,1744296428.419224,-18000,,
com.google.Chrome,18,1744296393,1744296411,1744296411.937131,-18000,,
com.apple.Notes,8,1744296385,1744296393,1744296393.068784,-18000,,
com.google.Chrome,95,1744296290,1744296385,1744296385.6070561,-18000,,
com.apple.Notes,6,1744296284,1744296290,1744296290.780167,-18000,,
com.google.Chrome,18,1744296266,1744296284,1744296284.484304,-18000,,
com.apple.Notes,7,1744296259,1744296266,1744296266.559701,-18000,,
com.google.Chrome,191,1744296068,1744296259,1744296259.327482,-18000,,
com.apple.Notes,2,1744296066,1744296068,1744296068.1574779,-18000,,
com.google.Chrome,17,1744296049,1744296066,1744296066.237225,-18000,,
com.apple.Notes,3,1744296046,1744296049,1744296049.831382,-18000,,
com.google.Chrome,6,1744296040,1744296046,1744296046.374361,-18000,,
com.apple.Notes,21,1744296019,1744296040,1744296040.249179,-18000,,
com.google.Chrome,4,1744296015,1744296019,1744296019.394109,-18000,,
com.apple.Notes,3,1744296012,1744296015,1744296015.969706,-18000,,
com.google.Chrome,238,1744295774,1744296012,1744296012.1422482,-18000,,
com.apple.Notes,79,1744295695,1744295774,1744295774.0720348,-18000,,
com.google.Chrome,8,1744295687,1744295695,1744295695.117243,-18000,,
com.microsoft.VSCode,3,1744295684,1744295687,1744295687.6304479,-18000,,
com.google.Chrome,74,1744295610,1744295684,1744295684.9573169,-18000,,
com.apple.finder,0,1744295610,1744295610,1744295611.0351949,-18000,,
com.google.Chrome,0,1744295610,1744295610,1744295610.759207,-18000,,
com.apple.finder,2,1744295608,1744295610,1744295610.170182,-18000,,
com.google.Chrome,43,1744295565,1744295608,1744295608.0897698,-18000,,
com.apple.finder,4,1744295561,1744295565,1744295565.080752,-18000,,
com.google.Chrome,13,1744295548,1744295561,1744295561.10292,-18000,,
com.apple.finder,16,1744295532,1744295548,1744295548.9700232,-18000,,
com.google.Chrome,1,1744295531,1744295532,1744295533.033854,-18000,,
com.apple.finder,8,1744295523,1744295531,1744295531.695115,-18000,,
com.google.Chrome,16,1744295507,1744295523,1744295523.555305,-18000,,
com.apple.finder,10,1744295497,1744295507,1744295507.196399,-18000,,
com.google.Chrome,7,1744295490,1744295497,1744295497.63763,-18000,,
com.apple.finder,3,1744295487,1744295490,1744295490.8922281,-18000,,
com.google.Chrome,9,1744295478,1744295487,1744295487.694058,-18000,,
com.apple.finder,20,1744295458,1744295478,1744295478.202013,-18000,,
com.google.Chrome,45,1744295413,1744295458,1744295458.436487,-18000,,
com.apple.finder,8,1744295405,1744295413,1744295413.4439921,-18000,,
com.google.Chrome,18,1744295387,1744295405,1744295405.581285,-18000,,
com.apple.finder,38,1744295349,1744295387,1744295387.74155,-18000,,
com.google.Chrome,213,1744295136,1744295349,1744295349.891109,-18000,,
com.apple.finder,1,1744295135,1744295136,1744295136.902616,-18000,,
com.microsoft.VSCode,1,1744295134,1744295135,1744295135.8708959,-18000,,
com.google.Chrome,15,1744295119,1744295134,1744295134.230874,-18000,,
com.apple.finder,2,1744295117,1744295119,1744295119.228181,-18000,,
com.google.Chrome,18,1744295099,1744295117,1744295117.452352,-18000,,
com.apple.finder,13,1744295086,1744295099,1744295099.377034,-18000,,
com.google.Chrome,42,1744295044,1744295086,1744295086.2708678,-18000,,
com.microsoft.VSCode,41,1744295003,1744295044,1744295044.327095,-18000,,
com.google.Chrome,420,1744294583,1744295003,1744295003.829056,-18000,,
com.apple.finder,36,1744294547,1744294583,1744294583.632256,-18000,,
com.google.Chrome,10,1744294537,1744294547,1744294547.8994331,-18000,,
com.microsoft.VSCode,1,1744294536,1744294537,1744294537.7608418,-18000,,
com.google.Chrome,124,1744294412,1744294536,1744294536.784019,-18000,,
com.microsoft.VSCode,1,1744294411,1744294412,1744294412.6790051,-18000,,
com.google.Chrome,128,1744294283,1744294411,1744294411.158777,-18000,,
com.microsoft.VSCode,18,1744294265,1744294283,1744294284.024997,-18000,,
com.google.Chrome,199,1744294066,1744294265,1744294265.190586,-18000,,
com.microsoft.VSCode,157,1744293909,1744294066,1744294066.1284308,-18000,,
com.google.Chrome,48,1744293861,1744293909,1744293909.6562119,-18000,,
com.apple.Notes,44,1744293817,1744293861,1744293861.978152,-18000,,
com.google.Chrome,169,1744293648,1744293817,1744293817.565759,-18000,,
com.microsoft.VSCode,13,1744293635,1744293648,1744293648.248033,-18000,,
com.google.Chrome,2,1744293633,1744293635,1744293635.464417,-18000,,
com.microsoft.VSCode,29,1744293604,1744293633,1744293633.403105,-18000,,
com.google.Chrome,19,1744293585,1744293604,1744293604.596336,-18000,,
com.microsoft.VSCode,88,1744293497,1744293585,1744293585.883219,-18000,,
com.google.Chrome,2,1744293495,1744293497,1744293497.975247,-18000,,
com.microsoft.VSCode,3,1744293492,1744293495,1744293495.795446,-18000,,
com.google.Chrome,108,1744293384,1744293492,1744293492.8521729,-18000,,
com.microsoft.VSCode,1,1744293383,1744293384,1744293384.9301891,-18000,,
com.google.Chrome,25,1744293358,1744293383,1744293383.544261,-18000,,
com.microsoft.VSCode,0,1744293358,1744293358,1744293358.554066,-18000,,
com.google.Chrome,3,1744293355,1744293358,1744293358.15483,-18000,,
com.microsoft.VSCode,1,1744293354,1744293355,1744293355.670776,-18000,,
com.apple.finder,1,1744293353,1744293354,1744293354.2860188,-18000,,
com.microsoft.VSCode,3,1744293350,1744293353,1744293353.216138,-18000,,
com.google.Chrome,25,1744293325,1744293350,1744293350.682153,-18000,,
com.microsoft.VSCode,6,1744293319,1744293325,1744293325.923728,-18000,,
com.google.Chrome,17,1744293302,1744293319,1744293319.116251,-18000,,
com.microsoft.VSCode,9,1744293293,1744293302,1744293302.1063519,-18000,,
com.google.Chrome,19,1744293274,1744293293,1744293293.585316,-18000,,
com.microsoft.VSCode,5,1744293269,1744293274,1744293274.912497,-18000,,
com.google.Chrome,5,1744293264,1744293269,1744293269.701007,-18000,,
